444	MSN UK
446	MSN - Isreal
447	MSN - South Africa
448	MSN - Mexico
449	MSN - Netherlands
450	MSN - Belgium
451	Google - Latvia
452	zoeken.nl
453	ilse.nl
454	find.wanadoo.nl
455	zoeken.hetnet.nl
456	track.nl
457	eerstekeuze.nl
458	Lycos - Netherlands
459	AltaVista - Netherlands
460	Baidu
461	3721.com
462	Yahoo! - Hong Kong
463	Yahoo! - Taiwan
464	Yahoo! - Chinese (US)
465	Yahoo! - Spanish (US : Telemundo)
466	Yahoo! - Argentina
467	Yahoo! - Brazil
468	Yahoo! - Canada
469	Yahoo! - Canada (French)
470	Yahoo! - Asia
471	Yahoo! - China
472	Yahoo! - India
473	Yahoo! - Indonesia
474	Yahoo! - Malaysia
475	Yahoo! - Philippines
476	Yahoo! - Thailand
477	Yahoo! - Austria
478	Yahoo! - Catalan
480	Yahoo! - Russia
481	Livedoor.com
482	Kelkoo - Sweden
483	Pricerunner.se
484	Google - Norway
485	Kelkoo - Norway
486	Startsiden
487	Sesam
488	MSN - Norway
489	Yahoo! - Norway
490	AltaVista - Norway
491	MSN - Denmark
492	Kelkoo - Denmark
493	AltaVista - Denmark
494	Berlingske
495	Ofir
496	@nifty
497	Aladdin
498	Ask - Japan
499	Business.com
500	Rambler
501	Mail.ru
502	Live.com
503	Google - China
504	Google - Virgin Islands
505	MSN - India (English)
506	Google - Haiti
507	Google - Vanuatu
508	Google - Repulic of Georgia
509	Google - Nicaragua
511	Google - Uzbekiston
512	Google - The Gambia
513	Google - Antigua and Barbuda
514	Google - Anguilla
515	Google - Timor-Leste
516	Google - Thailand
517	Google - Taiwan
518	Google - Israel
519	Google - Armenia
520	ODN
521	Google - Ukraine
522	Google - Korea
523	Google - British Virgin Islands
524	Google - Namibia
526	Google - Uruguay
527	Google - American Samoa
528	Google - Turkmenistan
529	Google - Trinidad and Tobago
530	Google - Ecuador
531	YOL
532	Google - Cote D'Ivoire
533	Google - Seychelles
534	Yahoo! - Netherlands
536	Google - Greece
537	Dion
538	Google - Libya
539	Google - The Bahamas
540	Google - Norfolk Island
541	Google - Tajikistan
542	Yahoo! - New Zealand
543	Google - Kyrgyzstan
544	Google - Saint Helena
545	Google - Ethiopia
546	Google - Malta
547	Yahoo! - Switzerland
548	Google - Burundi
549	MSN - Latin America
550	MSN - Singapore
